,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
7485,201811,029B5F2D59BB2AE89C2E9BB8AAF7707BF0C35517D206769602304DD2466B4047,1957,1,5,1B7273026FDF906F455A5E83AED6320DD9B9A3A4CD318033D1D32054D6D9F1CF,37,0,201806,1500,81,1,200010
7486,201811,029B5F2D59BB2AE89C2E9BB8AAF7707BF0C35517D206769602304DD2466B4047,1957,1,5,1B7273026FDF906F455A5E83AED6320DD9B9A3A4CD318033D1D32054D6D9F1CF,37,0,201612,12000,81,1,200010
7487,201811,029B5F2D59BB2AE89C2E9BB8AAF7707BF0C35517D206769602304DD2466B4047,1957,1,1,D0726B334203C77BE48E520DCE7F9E4B023B5E6088F3AAD4F8EBFAD57F1C08CB,31,240,201804,9200,81,1,201002
7488,201811,029B5F2D59BB2AE89C2E9BB8AAF7707BF0C35517D206769602304DD2466B4047,1957,1,1,D0726B334203C77BE48E520DCE7F9E4B023B5E6088F3AAD4F8EBFAD57F1C08CB,37,0,201704,7000,81,1,201002
7489,201811,029B60FA1C63B7E1F7FB0ABE382C6AF6947FB4675AF7F0191F628FB4C3383036,1983,1,5,36B6B9557661EA9DFA36597A797DF8DF7BDFA186FEB6E5821243C72EE9C9E7FB,41,0,201809,120,81,1,201203
7490,201811,029B60FA1C63B7E1F7FB0ABE382C6AF6947FB4675AF7F0191F628FB4C3383036,1983,1,5,CFF4C9705CDD59AFF162D8BAEB52EF66CD9391AF1D9ABB70EC17406FBFEF53AA,37,0,201607,860,81,1,201001
7491,201811,029B60FA1C63B7E1F7FB0ABE382C6AF6947FB4675AF7F0191F628FB4C3383036,1983,1,5,CFF4C9705CDD59AFF162D8BAEB52EF66CD9391AF1D9ABB70EC17406FBFEF53AA,37,0,201707,3000,81,1,201001
7492,201811,029B62B109A5D27CE3525D413144135912B9DAB5C715F9EA8BDCF3C7090BFC0C,1972,2,3,13C441040B67D2D592C6D39750DB4B5A0B4E1672FC4A2CF7D86FA6838E336D8E,31,240,201805,76000,81,1,200911
7493,201811,029B62B109A5D27CE3525D413144135912B9DAB5C715F9EA8BDCF3C7090BFC0C,1972,2,5,18B22240E8D64A340680805FE2015BAB9C9FA418E5827C5FF1E52E2AF31591BC,37,0,201708,4500,81,1,201001
7494,201811,029B96F0D65A6E181C1A52B75D47C540C8030CBDBD0AC9668760599E34DEA944,1974,2,5,90AB325C3F08EE1D4FE186A2050DA7759B1870D27C58DF428998383465D89ACF,41,0,201807,780,81,1,200809
7495,201811,029BF9AD1854B28DBD15B72B5AF1C7C2C1AE622256AD8D98D582C13C6EFB36A6,1937,1,3,87AB600C55FC06AABCA7896681CC1402FE82A826D27B49CBF3555396C856A8AB,31,100,201412,20000,81,1,201510
7496,201811,029C88A4A547ADB8883F124D72A19C43B2E61A0BD353DF03D7AEE1DFB51F19C1,1966,1,5,259C4BDD54AAD944F8A70CCDA6944BD3421845F6E9734F0525DDD05ED372A576,31,500,201802,16000,81,1,199812
7497,201811,029D4484275CF7B8DB358552BE00BA5FDAF93751C4C5B1FC5A85183CBF2E72F4,1999,2,5,914B053DBBAF76E934714EF079ADA95207D2424831571558FC4DE767A959BD70,41,0,201811,280,81,1,201512
