BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2
51,0,3,9500.0,0.0,0,0,0.0,1,1
67,1,1,8600.0,0.0,0,0,0.0,0,0
45,1,3,3200.0,0.0,0,0,0.0,1,2
45,1,3,6300.0,0.0,0,0,0.0,1,1
45,1,3,6300.0,0.0,0,0,0.0,1,2
45,1,3,4300.0,0.0,0,0,0.0,1,1
45,1,3,4300.0,0.0,0,0,0.0,1,2
45,1,1,210000.0,0.0,0,0,0.0,0,0
47,0,1,1100.0,0.0,0,0,0.0,0,0
47,0,7,1800.0,0.0,0,0,0.0,0,0
61,0,7,17000.0,0.0,0,0,0.0,0,0
61,0,1,5000.0,0.0,0,0,0.0,0,0
46,0,6,5200.0,0.0,0,0,0.0,0,0
46,0,3,3900.0,0.0,0,0,0.0,1,1
60,0,1,100000.0,0.0,0,0,0.0,0,0
60,0,1,50000.0,0.0,0,0,0.0,0,0
27,1,1,2900.0,0.0,0,0,0.0,0,0
58,0,1,2000.0,0.0,0,0,0.0,0,0
58,0,1,140000.0,0.0,0,0,0.0,0,0
39,0,2,20000.0,0.0,0,0,0.0,0,0
39,0,2,15000.0,0.0,0,0,0.0,0,0
39,0,1,220000.0,0.0,0,0,0.0,0,0
40,0,8,200.0,0.0,0,0,0.0,0,0
48,0,3,3400.0,0.0,0,0,0.0,1,1
48,0,1,680.0,0.0,0,0,0.0,1,1
28,0,1,7400.0,0.0,0,0,0.0,0,0
28,0,1,29000.0,0.0,0,0,0.0,0,0
60,0,2,120000.0,0.0,0,0,0.0,1,1
60,0,2,5600.0,0.0,0,0,0.0,1,1
51,0,1,1000.0,0.0,0,0,0.0,0,0
76,1,1,9000.0,0.0,0,0,0.0,0,0
43,0,1,30000.0,0.0,0,0,0.0,0,0
43,0,1,230000.0,0.0,0,0,0.0,0,0
59,0,2,30000.0,0.0,0,0,0.0,1,1
59,0,2,46000.0,0.0,0,0,0.0,1,1
59,0,2,24000.0,0.0,0,0,0.0,1,1
59,0,2,26000.0,0.0,0,0,0.0,1,1
58,1,1,2800.0,0.0,0,0,0.0,0,0
48,0,1,21000.0,0.0,0,0,0.0,0,0
48,0,2,43000.0,0.0,0,0,0.0,0,0
50,0,7,6600.0,0.0,0,0,0.0,0,0
56,0,7,3000.0,0.0,0,0,0.0,0,0
56,0,7,3800.0,0.0,0,0,0.0,0,0
56,0,7,5700.0,0.0,0,0,0.0,0,0
29,0,1,29000.0,0.0,0,0,0.0,0,0
29,0,7,3900.0,0.0,0,0,0.0,0,0
29,0,3,4600.0,0.0,0,0,0.0,1,1
39,1,1,60000.0,0.0,0,0,0.0,1,1
39,0,2,9300.0,0.0,0,0,0.0,0,0
39,0,3,330.0,0.0,0,0,0.0,1,1
39,1,1,75000.0,0.0,0,0,0.0,0,0
27,0,7,1900.0,0.0,0,0,0.0,0,0
27,0,6,120000.0,0.0,0,0,0.0,0,0
27,0,6,26000.0,0.0,0,0,0.0,0,0
41,0,2,53000.0,0.0,0,0,0.0,1,1
37,0,6,20000.0,0.0,0,0,0.0,0,0
37,0,6,16000.0,0.0,0,0,0.0,0,0
37,0,3,1500.0,0.0,0,0,0.0,1,1
41,0,3,300.0,0.0,0,0,0.0,1,1
41,0,3,300.0,0.0,0,0,0.0,2,1
59,0,2,200000.0,0.0,0,0,0.0,1,1
31,1,1,10000.0,0.0,0,0,0.0,0,0
43,0,1,1600.0,1.0,3,1,1100.0,1,1
43,0,1,38000.0,1.0,1,2,4400.0,0,0
63,0,2,9500.0,1.0,1,2,400000.0,1,1
63,0,2,9500.0,1.0,1,2,77000.0,1,1
63,0,2,80.0,1.0,1,2,400000.0,1,1
63,0,2,80.0,1.0,1,2,77000.0,1,1
63,0,2,33000.0,1.0,1,2,400000.0,1,1
63,0,2,33000.0,1.0,1,2,77000.0,1,1
63,0,2,66000.0,1.0,1,2,400000.0,1,1
63,0,2,66000.0,1.0,1,2,77000.0,1,1
42,0,2,67000.0,0.0,0,0,0.0,0,0
42,0,2,5900.0,0.0,0,0,0.0,0,0
55,0,6,3800.0,0.0,0,0,0.0,0,0
55,0,1,72000.0,0.0,0,0,0.0,0,0
55,0,1,6600.0,0.0,0,0,0.0,0,0
65,1,1,45000.0,0.0,0,0,0.0,0,0
65,1,1,34000.0,0.0,0,0,0.0,0,0
50,0,1,7300.0,0.0,0,0,0.0,1,1
50,0,3,16000.0,0.0,0,0,0.0,1,1
50,0,3,14000.0,0.0,0,0,0.0,1,1
50,0,1,11000.0,0.0,0,0,0.0,0,0
46,0,3,4100.0,1.0,3,1,2400.0,1,1
46,0,7,2700.0,0.0,0,0,0.0,0,0
37,0,3,8700.0,0.0,0,0,0.0,1,1
37,0,1,100000.0,0.0,0,0,0.0,0,0
37,0,1,240000.0,0.0,0,0,0.0,0,0
61,1,1,3800.0,0.0,0,0,0.0,0,0
43,0,7,14000.0,0.0,0,0,0.0,0,0
43,0,1,4400.0,1.0,1,2,4400.0,0,0
43,0,3,16000.0,0.0,0,0,0.0,1,1
31,1,5,880.0,0.0,0,0,0.0,0,0
19,0,8,11000.0,0.0,0,0,0.0,0,0
31,1,8,1400.0,0.0,0,0,0.0,0,0
38,1,1,280000.0,0.0,0,0,0.0,0,0
38,1,1,130000.0,0.0,0,0,0.0,0,0
60,1,1,3600.0,0.0,0,0,0.0,0,0
29,0,1,88000.0,0.0,0,0,0.0,0,0
29,0,1,1300.0,0.0,0,0,0.0,0,0
35,0,3,150.0,0.0,0,0,0.0,1,1
35,0,3,16000.0,0.0,0,0,0.0,1,1
35,0,3,4100.0,0.0,0,0,0.0,1,1
35,0,3,4100.0,0.0,0,0,0.0,1,2
35,0,1,31000.0,0.0,0,0,0.0,0,0
35,0,1,36000.0,0.0,0,0,0.0,0,0
35,0,3,12000.0,0.0,0,0,0.0,1,1
30,0,8,20.0,0.0,0,0,0.0,0,0
30,0,7,3000.0,0.0,0,0,0.0,0,0
47,0,3,6300.0,0.0,0,0,0.0,1,1
47,0,3,6300.0,0.0,0,0,0.0,1,2
47,0,3,1700.0,0.0,0,0,0.0,0,0
47,0,2,12000.0,0.0,0,0,0.0,0,0
47,0,3,3400.0,0.0,0,0,0.0,1,1
47,0,3,2700.0,0.0,0,0,0.0,1,1
47,0,3,140.0,0.0,0,0,0.0,1,1
44,0,6,10000.0,0.0,0,0,0.0,0,0
67,0,7,1000.0,1.0,1,2,4400.0,0,0
50,0,1,150000.0,0.0,0,0,0.0,0,0
50,0,6,11000.0,0.0,0,0,0.0,0,0
50,0,1,2100.0,0.0,0,0,0.0,1,1
50,0,1,110000.0,0.0,0,0,0.0,1,1
38,1,1,120000.0,0.0,0,0,0.0,0,0
38,1,1,100000.0,0.0,0,0,0.0,0,0
54,1,3,8000.0,0.0,0,0,0.0,1,1
54,1,3,2300.0,0.0,0,0,0.0,1,1
48,0,3,2500.0,0.0,0,0,0.0,1,1
30,0,8,8300.0,0.0,0,0,0.0,0,0
30,0,1,14000.0,0.0,0,0,0.0,0,0
30,0,1,15000.0,0.0,0,0,0.0,0,0
30,0,1,9100.0,0.0,0,0,0.0,0,0
42,1,6,5000.0,0.0,0,0,0.0,0,0
42,1,6,13000.0,0.0,0,0,0.0,0,0
42,1,3,3000.0,0.0,0,0,0.0,1,1
42,1,3,2300.0,0.0,0,0,0.0,1,1
65,1,1,570000.0,0.0,0,0,0.0,0,0
65,1,1,17000.0,0.0,0,0,0.0,0,0
65,1,2,25000.0,0.0,0,0,0.0,0,0
53,1,3,12000.0,0.0,0,0,0.0,1,1
46,1,3,70.0,0.0,0,0,0.0,1,1
53,1,1,17000.0,0.0,0,0,0.0,0,0
66,0,3,9600.0,0.0,0,0,0.0,1,1
66,0,1,58000.0,0.0,0,0,0.0,1,1
66,0,1,7200.0,0.0,0,0,0.0,1,1
66,0,1,800.0,0.0,0,0,0.0,1,1
66,0,1,17000.0,0.0,0,0,0.0,1,1
59,0,6,1100.0,0.0,0,0,0.0,0,0
54,1,3,1900.0,0.0,0,0,0.0,1,1
54,1,3,2800.0,0.0,0,0,0.0,1,1
54,1,3,9600.0,0.0,0,0,0.0,1,1
54,1,3,770.0,0.0,0,0,0.0,1,1
54,1,3,500.0,0.0,0,0,0.0,1,1
54,1,3,7300.0,0.0,0,0,0.0,1,1
54,1,3,650.0,0.0,0,0,0.0,1,1
53,1,6,8300.0,0.0,0,0,0.0,0,0
41,0,2,30000.0,0.0,0,0,0.0,0,0
57,1,1,15000.0,0.0,0,0,0.0,0,0
51,1,3,11000.0,0.0,0,0,0.0,1,1
34,0,8,15000.0,0.0,0,0,0.0,0,0
39,1,3,100.0,0.0,0,0,0.0,1,1
39,1,3,8900.0,0.0,0,0,0.0,1,1
39,1,2,11000.0,0.0,0,0,0.0,1,1
45,0,3,2300.0,0.0,0,0,0.0,1,1
45,0,3,4700.0,0.0,0,0,0.0,1,1
45,0,7,3000.0,0.0,0,0,0.0,0,0
69,1,3,200.0,0.0,0,0,0.0,1,1
69,1,3,200.0,0.0,0,0,0.0,1,1
46,0,3,680.0,0.0,0,0,0.0,1,1
46,0,3,28000.0,0.0,0,0,0.0,1,1
45,0,2,10000.0,0.0,0,0,0.0,0,0
45,0,6,18000.0,0.0,0,0,0.0,0,0
52,0,6,9400.0,0.0,0,0,0.0,0,0
68,1,3,6400.0,0.0,0,0,0.0,1,1
68,1,3,15000.0,0.0,0,0,0.0,1,1
68,1,6,6600.0,0.0,0,0,0.0,0,0
68,1,6,5600.0,0.0,0,0,0.0,0,0
40,0,2,18000.0,0.0,0,0,0.0,0,0
40,0,2,67000.0,0.0,0,0,0.0,0,0
58,0,2,10000.0,0.0,0,0,0.0,0,0
50,0,1,16000.0,0.0,0,0,0.0,0,0
50,0,1,200000.0,0.0,0,0,0.0,0,0
46,0,1,9000.0,0.0,0,0,0.0,1,1
51,0,8,44000.0,0.0,0,0,0.0,0,0
51,0,6,5800.0,0.0,0,0,0.0,0,0
43,0,1,24000.0,0.0,0,0,0.0,0,0
34,0,1,50000.0,0.0,0,0,0.0,1,1
43,0,1,1600.0,0.0,0,0,0.0,0,0
41,0,4,1200.0,0.0,0,0,0.0,0,0
41,0,1,30000.0,0.0,0,0,0.0,0,0
22,1,7,6000.0,0.0,0,0,0.0,0,0
29,1,1,920.0,0.0,0,0,0.0,0,0
29,1,8,550.0,0.0,0,0,0.0,0,0
29,1,1,16000.0,0.0,0,0,0.0,0,0
29,1,1,15000.0,0.0,0,0,0.0,0,0
33,1,7,22000.0,0.0,0,0,0.0,0,0
22,0,2,30000.0,0.0,0,0,0.0,0,0
62,1,6,210.0,1.0,1,1,10000.0,0,0
62,1,6,1700.0,1.0,1,1,10000.0,0,0
39,1,3,2200.0,0.0,0,0,0.0,1,1
39,1,3,250.0,0.0,0,0,0.0,1,1
75,1,2,67000.0,0.0,0,0,0.0,0,0
75,1,2,5000.0,0.0,0,0,0.0,0,0
75,1,2,610000.0,0.0,0,0,0.0,0,0
39,1,6,2400.0,1.0,1,2,2800.0,0,0
39,1,3,5800.0,1.0,2,1,7400.0,1,1
39,1,3,5800.0,1.0,2,1,8500.0,1,1
39,1,3,7800.0,1.0,2,1,7400.0,1,1
39,1,3,7800.0,1.0,2,1,8500.0,1,1
45,0,6,20000.0,0.0,0,0,0.0,0,0
59,1,1,4500.0,0.0,0,0,0.0,0,0
59,1,3,2900.0,0.0,0,0,0.0,1,1
62,1,3,100.0,0.0,0,0,0.0,1,2
62,1,6,6400.0,0.0,0,0,0.0,0,0
41,0,1,19000.0,0.0,0,0,0.0,0,0
41,0,1,10000.0,0.0,0,0,0.0,0,0
41,0,1,100000.0,0.0,0,0,0.0,0,0
41,0,2,20000.0,0.0,0,0,0.0,1,2
43,0,1,180000.0,0.0,0,0,0.0,0,0
43,0,1,25000.0,0.0,0,0,0.0,0,0
43,0,1,3000.0,0.0,0,0,0.0,0,0
45,1,2,6100.0,0.0,0,0,0.0,0,0
60,0,1,30000.0,0.0,0,0,0.0,1,1
30,1,1,19000.0,0.0,0,0,0.0,0,0
30,1,3,2800.0,0.0,0,0,0.0,1,1
30,1,3,2000.0,0.0,0,0,0.0,1,1
34,0,1,4400.0,0.0,0,0,0.0,0,0
34,0,1,80000.0,1.0,4,2,130000.0,0,0
57,0,2,18000.0,0.0,0,0,0.0,0,0
57,0,1,2800.0,0.0,0,0,0.0,0,0
57,0,1,23000.0,0.0,0,0,0.0,0,0
57,0,3,4000.0,0.0,0,0,0.0,1,1
57,0,3,4000.0,0.0,0,0,0.0,1,2
57,0,3,2200.0,1.0,3,1,10000.0,1,1
57,0,7,19000.0,0.0,0,0,0.0,0,0
57,0,1,22000.0,0.0,0,0,0.0,0,0
57,0,6,440.0,1.0,1,1,690.0,0,0
57,0,3,50.0,0.0,0,0,0.0,1,1
71,1,1,500.0,0.0,0,0,0.0,0,0
31,1,1,40000.0,0.0,0,0,0.0,0,0
49,1,1,100000.0,0.0,0,0,0.0,0,0
40,0,1,10000.0,0.0,0,0,0.0,0,0
34,1,1,30000.0,0.0,0,0,0.0,0,0
27,1,1,2000.0,0.0,0,0,0.0,0,0
48,0,1,38000.0,0.0,0,0,0.0,0,0
48,0,1,27000.0,0.0,0,0,0.0,0,0
48,0,1,91000.0,0.0,0,0,0.0,0,0
31,0,2,20000.0,0.0,0,0,0.0,0,0
45,1,7,1800.0,0.0,0,0,0.0,0,0
45,1,7,14000.0,0.0,0,0,0.0,0,0
45,1,1,4800.0,0.0,0,0,0.0,0,0
45,1,7,12000.0,0.0,0,0,0.0,0,0
43,0,3,750.0,0.0,0,0,0.0,1,1
43,0,3,750.0,0.0,0,0,0.0,1,2
43,0,3,1000.0,0.0,0,0,0.0,1,1
43,0,3,1000.0,0.0,0,0,0.0,1,2
34,1,1,10000.0,0.0,0,0,0.0,0,0
34,1,1,18000.0,0.0,0,0,0.0,0,0
43,1,5,84000.0,0.0,0,0,0.0,0,0
43,1,5,49000.0,0.0,0,0,0.0,0,0
53,0,6,3300.0,0.0,0,0,0.0,0,0
53,0,1,150000.0,0.0,0,0,0.0,1,1
31,1,3,300.0,0.0,0,0,0.0,1,1
26,0,3,600.0,0.0,0,0,0.0,1,1
26,0,3,130.0,0.0,0,0,0.0,1,1
22,1,8,42000.0,0.0,0,0,0.0,0,0
26,0,3,150.0,0.0,0,0,0.0,1,1
27,0,1,39000.0,0.0,0,0,0.0,0,0
27,0,1,51000.0,0.0,0,0,0.0,0,0
27,0,2,30000.0,0.0,0,0,0.0,0,0
27,0,2,11000.0,0.0,0,0,0.0,0,0
59,0,6,6500.0,0.0,0,0,0.0,0,0
59,0,1,10000.0,0.0,0,0,0.0,0,0
59,0,2,5800.0,0.0,0,0,0.0,0,0
59,0,1,50000.0,0.0,0,0,0.0,0,0
34,0,1,30000.0,0.0,0,0,0.0,0,0
34,0,1,57000.0,0.0,0,0,0.0,0,0
34,0,1,140000.0,0.0,0,0,0.0,0,0
45,1,1,1900.0,0.0,0,0,0.0,0,0
45,1,1,3200.0,0.0,0,0,0.0,0,0
26,0,3,5000.0,0.0,0,0,0.0,1,1
38,0,7,2600.0,0.0,0,0,0.0,0,0
65,0,7,200000.0,0.0,0,0,0.0,0,0
53,0,2,34000.0,0.0,0,0,0.0,0,0
25,1,6,5500.0,0.0,0,0,0.0,0,0
32,0,1,8500.0,0.0,0,0,0.0,0,0
32,0,3,2700.0,0.0,0,0,0.0,1,1
32,0,7,4500.0,0.0,0,0,0.0,0,0
32,0,1,21000.0,1.0,1,1,10000.0,0,0
32,0,1,21000.0,1.0,1,2,50000.0,0,0
32,0,1,1300.0,1.0,1,1,10000.0,0,0
32,0,1,1300.0,1.0,1,2,50000.0,0,0
32,0,6,6800.0,0.0,0,0,0.0,0,0
71,1,2,30000.0,0.0,0,0,0.0,0,0
32,1,1,5800.0,0.0,0,0,0.0,0,0
63,1,2,35000.0,0.0,0,0,0.0,0,0
63,1,8,600000.0,0.0,0,0,0.0,0,0
28,0,8,99000.0,0.0,0,0,0.0,0,0
70,0,1,600.0,0.0,0,0,0.0,1,1
70,0,3,4800.0,0.0,0,0,0.0,1,1
70,0,3,640.0,0.0,0,0,0.0,1,1
70,0,3,1000.0,0.0,0,0,0.0,1,1
38,0,7,8500.0,0.0,0,0,0.0,0,0
38,0,6,4400.0,0.0,0,0,0.0,0,0
44,0,3,190.0,0.0,0,0,0.0,1,1
44,0,2,12000.0,0.0,0,0,0.0,0,0
44,0,1,2900.0,0.0,0,0,0.0,0,0
39,0,2,15000.0,0.0,0,0,0.0,1,1
53,1,2,620000.0,0.0,0,0,0.0,0,0
53,1,2,14000.0,0.0,0,0,0.0,0,0
31,1,2,100000.0,0.0,0,0,0.0,0,0
25,1,3,550.0,0.0,0,0,0.0,1,1
31,1,6,9000.0,0.0,0,0,0.0,0,0
25,1,3,650.0,0.0,0,0,0.0,1,1
25,1,2,4600.0,0.0,0,0,0.0,0,0
24,0,1,4100.0,0.0,0,0,0.0,0,0
24,0,3,14000.0,0.0,0,0,0.0,0,0
44,0,7,370.0,0.0,0,0,0.0,0,0
44,0,1,5600.0,0.0,0,0,0.0,0,0
44,0,2,5000.0,0.0,0,0,0.0,0,0
44,0,7,150000.0,0.0,0,0,0.0,0,0
55,0,7,4300.0,0.0,0,0,0.0,0,0
55,0,7,22000.0,0.0,0,0,0.0,0,0
36,1,3,810.0,0.0,0,0,0.0,1,1
36,1,3,9100.0,0.0,0,0,0.0,1,1
36,1,7,4200.0,0.0,0,0,0.0,0,0
58,0,7,1900.0,0.0,0,0,0.0,0,0
58,0,6,3400.0,0.0,0,0,0.0,0,0
36,0,1,40000.0,0.0,0,0,0.0,0,0
33,1,3,4300.0,0.0,0,0,0.0,1,1
33,1,3,6800.0,0.0,0,0,0.0,1,1
33,1,1,120000.0,0.0,0,0,0.0,0,0
33,1,3,150000.0,0.0,0,0,0.0,0,0
33,1,3,1500.0,0.0,0,0,0.0,1,1
78,1,2,33000.0,0.0,0,0,0.0,0,0
59,0,1,30000.0,0.0,0,0,0.0,0,0
59,0,8,97000.0,0.0,0,0,0.0,0,0
61,0,1,50000.0,0.0,0,0,0.0,0,0
54,0,6,10000.0,0.0,0,0,0.0,0,0
54,0,3,710.0,0.0,0,0,0.0,1,1
54,0,3,1700.0,0.0,0,0,0.0,1,1
47,0,1,6000.0,0.0,0,0,0.0,0,0
25,1,3,1300.0,0.0,0,0,0.0,1,1
44,0,1,15000.0,0.0,0,0,0.0,0,0
32,0,7,2600.0,0.0,0,0,0.0,0,0
32,0,1,4000.0,0.0,0,0,0.0,0,0
51,0,2,3000.0,0.0,0,0,0.0,0,0
51,0,2,6000.0,0.0,0,0,0.0,0,0
51,0,2,80000.0,0.0,0,0,0.0,0,0
51,0,6,15000.0,0.0,0,0,0.0,0,0
54,1,3,300.0,0.0,0,0,0.0,1,1
54,1,3,50.0,0.0,0,0,0.0,1,1
40,0,1,2800.0,1.0,4,1,3000.0,0,0
40,0,1,2800.0,1.0,1,1,3500.0,0,0
40,0,1,3300.0,1.0,4,1,3000.0,0,0
40,0,1,3300.0,1.0,1,1,3500.0,0,0
58,0,2,1400.0,0.0,0,0,0.0,0,0
34,1,1,120000.0,0.0,0,0,0.0,0,0
57,1,1,480000.0,0.0,0,0,0.0,0,0
57,1,6,8600.0,0.0,0,0,0.0,0,0
57,1,2,11000.0,0.0,0,0,0.0,1,1
24,0,8,15000.0,0.0,0,0,0.0,0,0
35,0,3,2000.0,0.0,0,0,0.0,1,1
35,0,3,4100.0,0.0,0,0,0.0,1,1
35,0,6,13000.0,0.0,0,0,0.0,0,0
53,0,1,56000.0,0.0,0,0,0.0,0,0
41,1,1,350.0,0.0,0,0,0.0,1,1
38,1,7,42000.0,0.0,0,0,0.0,0,0
38,1,7,7700.0,0.0,0,0,0.0,0,0
38,1,1,1000.0,0.0,0,0,0.0,0,0
38,1,7,3300.0,0.0,0,0,0.0,0,0
53,0,1,6000.0,0.0,0,0,0.0,0,0
53,0,2,650000.0,0.0,0,0,0.0,0,0
51,0,2,11000.0,0.0,0,0,0.0,0,0
32,0,4,5300.0,0.0,0,0,0.0,0,0
32,0,3,9900.0,0.0,0,0,0.0,1,1
22,0,1,8000.0,0.0,0,0,0.0,0,0
27,0,3,500.0,0.0,0,0,0.0,1,1
27,0,8,1000.0,1.0,1,2,3300.0,0,0
27,0,8,3000.0,0.0,0,0,0.0,0,0
27,0,6,20000.0,0.0,0,0,0.0,0,0
26,0,6,4900.0,0.0,0,0,0.0,0,0
26,0,1,15000.0,0.0,0,0,0.0,0,0
29,0,6,24000.0,0.0,0,0,0.0,0,0
48,1,3,7500.0,0.0,0,0,0.0,1,1
48,1,6,7800.0,0.0,0,0,0.0,0,0
48,1,1,290000.0,0.0,0,0,0.0,0,0
48,1,1,20000.0,0.0,0,0,0.0,0,0
48,0,7,2400.0,0.0,0,0,0.0,0,0
35,0,1,370.0,0.0,0,0,0.0,0,0
53,0,1,5400.0,0.0,0,0,0.0,0,0
52,0,2,540000.0,0.0,0,0,0.0,1,1
61,0,3,250.0,0.0,0,0,0.0,2,1
61,0,3,250.0,0.0,0,0,0.0,1,1
61,0,3,7500.0,0.0,0,0,0.0,2,1
61,0,3,7500.0,0.0,0,0,0.0,1,1
61,0,3,4600.0,0.0,0,0,0.0,2,1
61,0,3,4600.0,0.0,0,0,0.0,1,1
61,0,6,2700.0,0.0,0,0,0.0,0,0
61,0,3,400.0,0.0,0,0,0.0,1,1
61,0,3,100.0,0.0,0,0,0.0,1,1
22,0,7,1200.0,0.0,0,0,0.0,0,0
22,0,7,11000.0,0.0,0,0,0.0,0,0
22,0,1,130000.0,0.0,0,0,0.0,0,0
22,0,1,15000.0,0.0,0,0,0.0,0,0
61,0,6,8100.0,0.0,0,0,0.0,0,0
46,1,3,2600.0,0.0,0,0,0.0,1,1
72,1,1,20000.0,0.0,0,0,0.0,0,0
31,0,1,4300.0,0.0,0,0,0.0,0,0
58,0,3,2400.0,0.0,0,0,0.0,1,1
58,0,1,10000.0,0.0,0,0,0.0,0,0
58,0,3,660.0,0.0,0,0,0.0,1,1
58,0,3,200.0,0.0,0,0,0.0,1,1
56,0,3,3500.0,0.0,0,0,0.0,0,0
41,0,1,500.0,0.0,0,0,0.0,1,1
41,1,6,22000.0,0.0,0,0,0.0,0,0
21,1,1,15000.0,0.0,0,0,0.0,0,0
50,0,1,63000.0,0.0,0,0,0.0,0,0
29,0,1,34000.0,0.0,0,0,0.0,0,0
29,0,1,170000.0,0.0,0,0,0.0,0,0
29,0,1,2800.0,0.0,0,0,0.0,0,0
41,0,2,180000.0,0.0,0,0,0.0,0,0
41,0,1,160000.0,0.0,0,0,0.0,0,0
24,0,8,5200.0,0.0,0,0,0.0,0,0
24,0,8,8600.0,0.0,0,0,0.0,0,0
46,0,1,60000.0,0.0,0,0,0.0,0,0
49,1,1,110000.0,0.0,0,0,0.0,1,1
49,1,1,22000.0,0.0,0,0,0.0,1,1
49,1,1,28000.0,0.0,0,0,0.0,1,1
59,1,2,8000.0,0.0,0,0,0.0,0,0
21,0,3,430.0,0.0,0,0,0.0,1,1
21,0,3,650.0,0.0,0,0,0.0,1,1
70,1,2,10000.0,0.0,0,0,0.0,0,0
37,0,3,1900.0,0.0,0,0,0.0,1,1
37,0,3,4400.0,0.0,0,0,0.0,1,1
37,0,3,1600.0,0.0,0,0,0.0,1,1
58,0,3,1600.0,0.0,0,0,0.0,1,1
37,0,2,90000.0,0.0,0,0,0.0,0,0
58,0,3,9800.0,0.0,0,0,0.0,2,1
58,0,3,9800.0,0.0,0,0,0.0,1,1
43,0,1,48000.0,0.0,0,0,0.0,0,0
43,0,1,3000.0,0.0,0,0,0.0,0,0
40,1,1,6600.0,0.0,0,0,0.0,1,1
55,1,1,5000.0,0.0,0,0,0.0,0,0
46,0,6,2700.0,0.0,0,0,0.0,0,0
46,0,3,900.0,0.0,0,0,0.0,1,1
46,0,3,500.0,0.0,0,0,0.0,1,1
27,1,2,100000.0,0.0,0,0,0.0,0,0
31,0,1,3800.0,0.0,0,0,0.0,0,0
31,0,1,4100.0,0.0,0,0,0.0,0,0
31,0,7,27000.0,0.0,0,0,0.0,0,0
63,1,3,140.0,0.0,0,0,0.0,1,1
63,1,3,5000.0,0.0,0,0,0.0,1,1
63,1,3,5700.0,0.0,0,0,0.0,1,1
51,0,1,6000.0,0.0,0,0,0.0,0,0
51,0,1,550.0,0.0,0,0,0.0,0,0
40,0,1,78000.0,0.0,0,0,0.0,0,0
42,0,1,21000.0,0.0,0,0,0.0,0,0
42,0,1,8400.0,0.0,0,0,0.0,0,0
42,0,3,10.0,0.0,0,0,0.0,1,1
42,0,3,1200.0,0.0,0,0,0.0,1,1
56,0,1,29000.0,0.0,0,0,0.0,0,0
56,0,1,20000.0,0.0,0,0,0.0,0,0
58,0,3,3600.0,0.0,0,0,0.0,1,1
58,0,3,3600.0,0.0,0,0,0.0,2,1
58,0,3,8000.0,0.0,0,0,0.0,1,1
58,0,3,8000.0,0.0,0,0,0.0,2,1
45,1,1,110000.0,0.0,0,0,0.0,0,0
41,1,1,10000.0,0.0,0,0,0.0,0,0
25,0,1,100000.0,1.0,1,2,110000.0,1,1
65,0,1,7700.0,0.0,0,0,0.0,0,0
58,0,1,9800.0,0.0,0,0,0.0,0,0
58,0,1,8200.0,0.0,0,0,0.0,0,0
38,1,1,22000.0,0.0,0,0,0.0,0,0
38,1,6,3900.0,0.0,0,0,0.0,0,0
38,1,1,8600.0,0.0,0,0,0.0,0,0
50,0,1,2100.0,0.0,0,0,0.0,0,0
50,0,5,1300.0,0.0,0,0,0.0,0,0
50,0,3,14000.0,0.0,0,0,0.0,1,1
43,1,1,50000.0,0.0,0,0,0.0,0,0
59,0,3,8800.0,1.0,2,1,8700.0,1,1
55,0,5,1100.0,0.0,0,0,0.0,0,0
22,1,6,5700.0,0.0,0,0,0.0,0,0
46,1,3,2200.0,0.0,0,0,0.0,1,1
46,1,6,4000.0,0.0,0,0,0.0,0,0
46,1,2,2000.0,0.0,0,0,0.0,0,0
47,1,1,300.0,0.0,0,0,0.0,1,1
65,0,3,710.0,0.0,0,0,0.0,1,1
61,0,1,5900.0,0.0,0,0,0.0,0,0
62,1,3,2300.0,0.0,0,0,0.0,1,1
62,1,3,2000.0,0.0,0,0,0.0,1,1
62,1,3,500.0,0.0,0,0,0.0,1,1
62,1,3,520.0,0.0,0,0,0.0,1,1
63,0,6,19000.0,0.0,0,0,0.0,0,0
24,0,8,8300.0,0.0,0,0,0.0,0,0
79,0,1,53000.0,0.0,0,0,0.0,0,0
56,0,2,49000.0,0.0,0,0,0.0,0,0
56,0,1,40000.0,0.0,0,0,0.0,0,0
58,0,1,5700.0,0.0,0,0,0.0,1,1
25,0,2,140.0,0.0,0,0,0.0,0,0
58,0,3,780.0,0.0,0,0,0.0,1,1
35,1,6,11000.0,0.0,0,0,0.0,0,0
25,0,2,490000.0,0.0,0,0,0.0,0,0
25,0,7,5200.0,0.0,0,0,0.0,0,0
25,0,6,2000.0,0.0,0,0,0.0,0,0
25,0,7,7000.0,0.0,0,0,0.0,0,0
42,1,7,1800.0,1.0,1,1,2000.0,0,0
49,0,2,72000.0,1.0,1,1,14000.0,0,0
49,0,2,45000.0,1.0,1,1,14000.0,0,0
81,0,2,90000.0,0.0,0,0,0.0,0,0
42,0,3,5700.0,0.0,0,0,0.0,2,2
42,0,3,5700.0,0.0,0,0,0.0,1,2
42,0,3,5700.0,0.0,0,0,0.0,1,1
42,0,3,8700.0,0.0,0,0,0.0,2,2
42,0,3,8700.0,0.0,0,0,0.0,1,2
42,0,3,8700.0,0.0,0,0,0.0,1,1
42,0,3,1000.0,0.0,0,0,0.0,1,1
